household_key,COMMODITY_DESC,filter_reason,reference_week
44,VEGETABLES - SHELF STABLE,recent_purchase,46
44,VEGETABLES SALAD,recent_purchase,46
44,YOGURT,recent_purchase,46
45,BLEACH,recent_purchase,46
45,LAUNDRY DETERGENTS,recent_purchase,46
45,MAGAZINE,recent_purchase,46
45,SINUS AND ALLERGY,recent_purchase,46
45,SOAP - LIQUID & BAR,recent_purchase,46
45,SOFT DRINKS,recent_purchase,46
46,BAG SNACKS,recent_purchase,46
46,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
46,BEEF,recent_purchase,46
46,BREAKFAST SAUSAGE/SANDWICHES,recent_purchase,46
46,CANDY - CHECKLANE,recent_purchase,46
46,CANDY - PACKAGED,recent_purchase,46
46,CARROTS,recent_purchase,46
46,CHEESE,recent_purchase,46
46,CHICKEN,recent_purchase,46
46,CITRUS,recent_purchase,46
46,COFFEE,recent_purchase,46
46,COLD CEREAL,recent_purchase,46
46,CONDIMENTS/SAUCES,recent_purchase,46
46,COOKIES/CONES,recent_purchase,46
46,CRACKERS/MISC BKD FD,recent_purchase,46
46,DELI MEATS,recent_purchase,46
46,DEODORANTS,recent_purchase,46
46,DISHWASH DETERGENTS,recent_purchase,46
46,DOG FOODS,recent_purchase,46
46,EGGS,recent_purchase,46
46,FLUID MILK PRODUCTS,recent_purchase,46
46,FROZEN MEAT,recent_purchase,46
46,FRZN MEAT/MEAT DINNERS,recent_purchase,46
46,FRZN VEGETABLE/VEG DSH,recent_purchase,46
46,GREETING CARDS/WRAP/PARTY SPLY,recent_purchase,46
46,ICE CREAM/MILK/SHERBTS,recent_purchase,46
46,LAUNDRY DETERGENTS,recent_purchase,46
46,LUNCHMEAT,recent_purchase,46
46,MEAT - SHELF STABLE,recent_purchase,46
46,ORAL HYGIENE PRODUCTS,recent_purchase,46
46,PNT BTR/JELLY/JAMS,recent_purchase,46
46,PORK,recent_purchase,46
46,POTATOES,recent_purchase,46
46,REFRGRATD JUICES/DRNKS,recent_purchase,46
46,SOUP,recent_purchase,46
46,STATIONERY & SCHOOL SUPPLIES,recent_purchase,46
46,VEGETABLES - ALL OTHERS,recent_purchase,46
47,BACON,recent_purchase,46
47,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
47,DELI MEATS,recent_purchase,46
47,EGGS,recent_purchase,46
47,FLUID MILK PRODUCTS,recent_purchase,46
47,SALAD BAR,recent_purchase,46
49,ANALGESICS,recent_purchase,46
49,APPLES,recent_purchase,46
49,BAG SNACKS,recent_purchase,46
49,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
49,BEEF,recent_purchase,46
49,CANDY - CHECKLANE,recent_purchase,46
49,CANDY - PACKAGED,recent_purchase,46
49,CHEESE,recent_purchase,46
49,COFFEE,recent_purchase,46
49,COLD CEREAL,recent_purchase,46
49,CONDIMENTS/SAUCES,recent_purchase,46
49,CRACKERS/MISC BKD FD,recent_purchase,46
49,DISHWASH DETERGENTS,recent_purchase,46
49,DOG FOODS,recent_purchase,46
49,FEMININE HYGIENE,recent_purchase,46
49,FLUID MILK PRODUCTS,recent_purchase,46
49,FRZN MEAT/MEAT DINNERS,recent_purchase,46
49,GRAPES,recent_purchase,46
49,LUNCHMEAT,recent_purchase,46
49,MARGARINES,recent_purchase,46
49,MELONS,recent_purchase,46
49,MILK BY-PRODUCTS,recent_purchase,46
49,ORAL HYGIENE PRODUCTS,recent_purchase,46
49,PET CARE SUPPLIES,recent_purchase,46
49,POPCORN,recent_purchase,46
49,POTATOES,recent_purchase,46
49,PWDR/CRYSTL DRNK MX,recent_purchase,46
49,SALAD MIX,recent_purchase,46
49,SALD DRSNG/SNDWCH SPRD,recent_purchase,46
49,SOFT DRINKS,recent_purchase,46
49,SOUP,recent_purchase,46
49,SUGARS/SWEETNERS,recent_purchase,46
49,TEAS,recent_purchase,46
49,TOMATOES,recent_purchase,46
49,TROPICAL FRUIT,recent_purchase,46
49,VEGETABLES - ALL OTHERS,recent_purchase,46
49,VEGETABLES - SHELF STABLE,recent_purchase,46
51,BAG SNACKS,recent_purchase,46
51,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
51,BATH TISSUES,recent_purchase,46
51,BEEF,recent_purchase,46
51,CHEESE,recent_purchase,46
51,COLD AND FLU,recent_purchase,46
51,DELI MEATS,recent_purchase,46
51,FLUID MILK PRODUCTS,recent_purchase,46
51,HEAT/SERVE,recent_purchase,46
51,ISOTONIC DRINKS,recent_purchase,46
51,MAGAZINE,recent_purchase,46
51,MARGARINES,recent_purchase,46
51,PLASTIC HOUSEWARES,recent_purchase,46
51,PREPARED FOOD,recent_purchase,46
51,PWDR/CRYSTL DRNK MX,recent_purchase,46
51,SALAD BAR,recent_purchase,46
51,SALADS/DIPS,recent_purchase,46
51,SOFT DRINKS,recent_purchase,46
51,SOUP,recent_purchase,46
51,WATER - CARBONATED/FLVRD DRINK,recent_purchase,46
52,BAKED SWEET GOODS,recent_purchase,46
52,CHICKEN,recent_purchase,46
52,COLD CEREAL,recent_purchase,46
52,EGGS,recent_purchase,46
52,FLUID MILK PRODUCTS,recent_purchase,46
52,FRUIT - SHELF STABLE,recent_purchase,46
52,FRZN VEGETABLE/VEG DSH,recent_purchase,46
52,HOT CEREAL,recent_purchase,46
52,PWDR/CRYSTL DRNK MX,recent_purchase,46
52,SOUP,recent_purchase,46
52,TROPICAL FRUIT,recent_purchase,46
53,BEEF,recent_purchase,46
53,CHEESE,recent_purchase,46
53,COUPON/MISC ITEMS,recent_purchase,46
53,SEAFOOD - FROZEN,recent_purchase,46
53,TOMATOES,recent_purchase,46
54,SOFT DRINKS,recent_purchase,46
55,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
55,BAKED SWEET GOODS,recent_purchase,46
55,BEEF,recent_purchase,46
55,FRZN MEAT/MEAT DINNERS,recent_purchase,46
55,PORK,recent_purchase,46
55,SOUP,recent_purchase,46
55,WATER - CARBONATED/FLVRD DRINK,recent_purchase,46
55,YOGURT,recent_purchase,46
56,BACON,recent_purchase,46
56,BAKING NEEDS,recent_purchase,46
56,BEEF,recent_purchase,46
56,CANDY - CHECKLANE,recent_purchase,46
56,CHICKEN,recent_purchase,46
56,COFFEE,recent_purchase,46
56,COLD AND FLU,recent_purchase,46
56,CRACKERS/MISC BKD FD,recent_purchase,46
56,DRY NOODLES/PASTA,recent_purchase,46
56,EGGS,recent_purchase,46
56,FACIAL TISS/DNR NAPKIN,recent_purchase,46
56,FRZN MEAT/MEAT DINNERS,recent_purchase,46
56,HOT CEREAL,recent_purchase,46
56,LAUNDRY DETERGENTS,recent_purchase,46
56,LUNCHMEAT,recent_purchase,46
56,MARGARINES,recent_purchase,46
56,MEAT - MISC,recent_purchase,46
56,MILK BY-PRODUCTS,recent_purchase,46
56,ONIONS,recent_purchase,46
56,PAPER HOUSEWARES,recent_purchase,46
56,POPCORN,recent_purchase,46
56,POTATOES,recent_purchase,46
56,REFRGRATD DOUGH PRODUCTS,recent_purchase,46
56,SOFT DRINKS,recent_purchase,46
56,SOUP,recent_purchase,46
56,VEGETABLES - SHELF STABLE,recent_purchase,46
57,BAG SNACKS,recent_purchase,46
57,CANDY - CHECKLANE,recent_purchase,46
57,CHEESE,recent_purchase,46
57,COUPON/MISC ITEMS,recent_purchase,46
57,FD WRAPS/BAGS/TRSH BG,recent_purchase,46
57,FRZN MEAT/MEAT DINNERS,recent_purchase,46
57,FRZN POTATOES,recent_purchase,46
57,KITCHEN GADGETS,recent_purchase,46
57,MAKEUP AND TREATMENT,recent_purchase,46
57,ORGANICS FRUIT & VEGETABLES,recent_purchase,46
57,PIES,recent_purchase,46
57,POTATOES,recent_purchase,46
57,SOFT DRINKS,recent_purchase,46
57,STATIONERY & SCHOOL SUPPLIES,recent_purchase,46
57,TOMATOES,recent_purchase,46
57,VITAMINS,recent_purchase,46
58,APPLES,recent_purchase,46
58,BAG SNACKS,recent_purchase,46
58,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
58,BAKING NEEDS,recent_purchase,46
58,BEEF,recent_purchase,46
58,BREAKFAST SWEETS,recent_purchase,46
58,CARROTS,recent_purchase,46
58,CHEESE,recent_purchase,46
58,CITRUS,recent_purchase,46
58,COLD CEREAL,recent_purchase,46
58,CRACKERS/MISC BKD FD,recent_purchase,46
58,DOG FOODS,recent_purchase,46
58,DOMESTIC WINE,recent_purchase,46
58,EGGS,recent_purchase,46
58,FD WRAPS/BAGS/TRSH BG,recent_purchase,46
58,FLUID MILK PRODUCTS,recent_purchase,46
58,FROZEN PIZZA,recent_purchase,46
58,FRZN VEGETABLE/VEG DSH,recent_purchase,46
58,HISPANIC,recent_purchase,46
58,ICE CREAM/MILK/SHERBTS,recent_purchase,46
58,MILK BY-PRODUCTS,recent_purchase,46
58,ORGANICS FRUIT & VEGETABLES,recent_purchase,46
58,PAPER HOUSEWARES,recent_purchase,46
58,PEPPERS-ALL,recent_purchase,46
58,REFRGRATD DOUGH PRODUCTS,recent_purchase,46
58,ROLLS,recent_purchase,46
58,SALAD MIX,recent_purchase,46
58,SEAFOOD - FROZEN,recent_purchase,46
58,SOFT DRINKS,recent_purchase,46
58,SOUP,recent_purchase,46
58,TOMATOES,recent_purchase,46
58,VEGETABLES - ALL OTHERS,recent_purchase,46
58,VEGETABLES - SHELF STABLE,recent_purchase,46
63,COOKIES/CONES,recent_purchase,46
63,CRACKERS/MISC BKD FD,recent_purchase,46
63,SEAFOOD - FROZEN,recent_purchase,46
64,BAG SNACKS,recent_purchase,46
64,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
64,BATH TISSUES,recent_purchase,46
64,BEERS/ALES,recent_purchase,46
64,BLEACH,recent_purchase,46
64,BREAKFAST SWEETS,recent_purchase,46
64,CHEESE,recent_purchase,46
64,DELI MEATS,recent_purchase,46
64,DRY BN/VEG/POTATO/RICE,recent_purchase,46
64,EGGS,recent_purchase,46
64,FLUID MILK PRODUCTS,recent_purchase,46
64,FRZN POTATOES,recent_purchase,46
64,HISPANIC,recent_purchase,46
64,LAUNDRY DETERGENTS,recent_purchase,46
64,LUNCHMEAT,recent_purchase,46
64,MILK BY-PRODUCTS,recent_purchase,46
64,NEWSPAPER,recent_purchase,46
64,ONIONS,recent_purchase,46
64,PAPER TOWELS,recent_purchase,46
64,PEPPERS-ALL,recent_purchase,46
64,REFRGRATD DOUGH PRODUCTS,recent_purchase,46
64,REFRGRATD JUICES/DRNKS,recent_purchase,46
64,SALAD MIX,recent_purchase,46
64,SALD DRSNG/SNDWCH SPRD,recent_purchase,46
64,SOFT DRINKS,recent_purchase,46
64,TOMATOES,recent_purchase,46
64,VEGETABLES - ALL OTHERS,recent_purchase,46
65,CAKES,recent_purchase,46
65,DOG FOODS,recent_purchase,46
65,FLUID MILK PRODUCTS,recent_purchase,46
65,MAKEUP AND TREATMENT,recent_purchase,46
65,MOLASSES/SYRUP/PANCAKE MIXS,recent_purchase,46
65,REFRGRATD JUICES/DRNKS,recent_purchase,46
65,SOFT DRINKS,recent_purchase,46
65,TOYS AND GAMES,recent_purchase,46
67,APPLES,recent_purchase,46
67,BAG SNACKS,recent_purchase,46
67,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
67,CANNED JUICES,recent_purchase,46
67,CHEESES,recent_purchase,46
67,CITRUS,recent_purchase,46
67,CONVENIENT BRKFST/WHLSM SNACKS,recent_purchase,46
67,COUPON/MISC ITEMS,recent_purchase,46
67,DELI MEATS,recent_purchase,46
67,DINNER MXS:DRY,recent_purchase,46
67,DRY BN/VEG/POTATO/RICE,recent_purchase,46
67,EGGS,recent_purchase,46
67,FD WRAPS/BAGS/TRSH BG,recent_purchase,46
67,FLUID MILK PRODUCTS,recent_purchase,46
67,FROZEN PIZZA,recent_purchase,46
67,HEAT/SERVE,recent_purchase,46
67,HISPANIC,recent_purchase,46
67,LUNCHMEAT,recent_purchase,46
67,MISC. DAIRY,recent_purchase,46
67,ONIONS,recent_purchase,46
67,PAPER HOUSEWARES,recent_purchase,46
67,SALAD MIX,recent_purchase,46
67,SALD DRSNG/SNDWCH SPRD,recent_purchase,46
67,SOUP,recent_purchase,46
67,TROPICAL FRUIT,recent_purchase,46
67,VEGETABLES - SHELF STABLE,recent_purchase,46
67,WATER - CARBONATED/FLVRD DRINK,recent_purchase,46
68,BAG SNACKS,recent_purchase,46
68,BAKING MIXES,recent_purchase,46
68,BEANS - CANNED GLASS & MW,recent_purchase,46
68,CANDY - CHECKLANE,recent_purchase,46
68,CHEESE,recent_purchase,46
68,CHICKEN/POULTRY,recent_purchase,46
68,CONDIMENTS/SAUCES,recent_purchase,46
68,COOKIES/CONES,recent_purchase,46
68,COUPON/MISC ITEMS,recent_purchase,46
68,DRY NOODLES/PASTA,recent_purchase,46
68,EGGS,recent_purchase,46
68,FLUID MILK PRODUCTS,recent_purchase,46
68,FRUIT - SHELF STABLE,recent_purchase,46
68,FRZN ICE,recent_purchase,46
68,FRZN MEAT/MEAT DINNERS,recent_purchase,46
68,HOT DOGS,recent_purchase,46
68,MEAT - SHELF STABLE,recent_purchase,46
68,PASTA SAUCE,recent_purchase,46
68,SALADS/DIPS,recent_purchase,46
68,SALD DRSNG/SNDWCH SPRD,recent_purchase,46
68,SOFT DRINKS,recent_purchase,46
68,SOUP,recent_purchase,46
68,VEGETABLES - SHELF STABLE,recent_purchase,46
69,BAG SNACKS,recent_purchase,46
69,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
69,BAKED SWEET GOODS,recent_purchase,46
69,BAKING MIXES,recent_purchase,46
69,BATH TISSUES,recent_purchase,46
69,BEEF,recent_purchase,46
69,BREAKFAST SAUSAGE/SANDWICHES,recent_purchase,46
69,CANDY - CHECKLANE,recent_purchase,46
69,CHEESE,recent_purchase,46
69,CHICKEN,recent_purchase,46
69,COLD CEREAL,recent_purchase,46
69,CONDIMENTS/SAUCES,recent_purchase,46
69,COOKIES/CONES,recent_purchase,46
69,CRACKERS/MISC BKD FD,recent_purchase,46
69,DINNER MXS:DRY,recent_purchase,46
69,DINNER SAUSAGE,recent_purchase,46
69,DRY SAUCES/GRAVY,recent_purchase,46
69,EGGS,recent_purchase,46
69,FEMININE HYGIENE,recent_purchase,46
69,FLUID MILK PRODUCTS,recent_purchase,46
69,FROZEN MEAT,recent_purchase,46
69,FROZEN PIZZA,recent_purchase,46
69,FRZN ICE,recent_purchase,46
69,HOT CEREAL,recent_purchase,46
69,LAUNDRY DETERGENTS,recent_purchase,46
69,LUNCHMEAT,recent_purchase,46
69,MARGARINES,recent_purchase,46
69,MEAT - MISC,recent_purchase,46
69,ONIONS,recent_purchase,46
69,PASTA SAUCE,recent_purchase,46
69,PEPPERS-ALL,recent_purchase,46
69,POTATOES,recent_purchase,46
69,PWDR/CRYSTL DRNK MX,recent_purchase,46
69,REFRGRATD JUICES/DRNKS,recent_purchase,46
69,SHORTENING/OIL,recent_purchase,46
69,SNACK NUTS,recent_purchase,46
69,SOFT DRINKS,recent_purchase,46
69,SOUP,recent_purchase,46
69,SUGARS/SWEETNERS,recent_purchase,46
69,VALUE ADDED FRUIT,recent_purchase,46
69,VEGETABLES - SHELF STABLE,recent_purchase,46
69,WATER - CARBONATED/FLVRD DRINK,recent_purchase,46
70,CAKES,recent_purchase,46
70,ISOTONIC DRINKS,recent_purchase,46
70,NEWSPAPER,recent_purchase,46
71,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
71,BEEF,recent_purchase,46
71,BREAD,recent_purchase,46
71,CANDY - CHECKLANE,recent_purchase,46
71,FRZN BREAKFAST FOODS,recent_purchase,46
71,FRZN POTATOES,recent_purchase,46
71,LUNCHMEAT,recent_purchase,46
71,MILK BY-PRODUCTS,recent_purchase,46
71,SALADS/DIPS,recent_purchase,46
72,AIR CARE,recent_purchase,46
72,BACON,recent_purchase,46
72,BEANS - CANNED GLASS & MW,recent_purchase,46
72,BERRIES,recent_purchase,46
72,CANNED JUICES,recent_purchase,46
72,COLD CEREAL,recent_purchase,46
72,CONDIMENTS/SAUCES,recent_purchase,46
72,CONVENIENT BRKFST/WHLSM SNACKS,recent_purchase,46
72,COOKIES/CONES,recent_purchase,46
72,CRACKERS/MISC BKD FD,recent_purchase,46
72,DINNER SAUSAGE,recent_purchase,46
72,DRY NOODLES/PASTA,recent_purchase,46
72,EGGS,recent_purchase,46
72,FACIAL TISS/DNR NAPKIN,recent_purchase,46
72,FRUIT - SHELF STABLE,recent_purchase,46
72,FRZN MEAT/MEAT DINNERS,recent_purchase,46
72,FRZN POTATOES,recent_purchase,46
72,HOUSEHOLD CLEANG NEEDS,recent_purchase,46
72,MEAT - MISC,recent_purchase,46
72,MILK BY-PRODUCTS,recent_purchase,46
72,MISC. DAIRY,recent_purchase,46
72,ONIONS,recent_purchase,46
72,PAPER TOWELS,recent_purchase,46
72,POPCORN,recent_purchase,46
72,REFRGRATD DOUGH PRODUCTS,recent_purchase,46
72,REFRGRATD JUICES/DRNKS,recent_purchase,46
72,SALD DRSNG/SNDWCH SPRD,recent_purchase,46
72,SHORTENING/OIL,recent_purchase,46
72,SOFT DRINKS,recent_purchase,46
72,SOUP,recent_purchase,46
72,TEAS,recent_purchase,46
72,TOMATOES,recent_purchase,46
72,TROPICAL FRUIT,recent_purchase,46
72,VEGETABLES - ALL OTHERS,recent_purchase,46
72,VEGETABLES - SHELF STABLE,recent_purchase,46
72,YOGURT,recent_purchase,46
73,BAG SNACKS,recent_purchase,46
73,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
73,CANDY - CHECKLANE,recent_purchase,46
73,CANDY - PACKAGED,recent_purchase,46
73,CHEESES,recent_purchase,46
73,COFFEE,recent_purchase,46
73,COLD CEREAL,recent_purchase,46
73,CONVENIENT BRKFST/WHLSM SNACKS,recent_purchase,46
73,COUPON/MISC ITEMS,recent_purchase,46
73,DEODORANTS,recent_purchase,46
73,DOG FOODS,recent_purchase,46
73,FLUID MILK PRODUCTS,recent_purchase,46
73,HAIR CARE PRODUCTS,recent_purchase,46
73,LUNCHMEAT,recent_purchase,46
73,MAGAZINE,recent_purchase,46
73,SALAD BAR,recent_purchase,46
73,SOFT DRINKS,recent_purchase,46
73,STATIONERY & SCHOOL SUPPLIES,recent_purchase,46
74,APPLES,recent_purchase,46
74,BACON,recent_purchase,46
74,BAKING MIXES,recent_purchase,46
74,CAT FOOD,recent_purchase,46
74,CHICKEN,recent_purchase,46
74,COLD CEREAL,recent_purchase,46
74,EGGS,recent_purchase,46
74,FACIAL TISS/DNR NAPKIN,recent_purchase,46
74,FLUID MILK PRODUCTS,recent_purchase,46
74,PNT BTR/JELLY/JAMS,recent_purchase,46
74,REFRGRATD JUICES/DRNKS,recent_purchase,46
74,TROPICAL FRUIT,recent_purchase,46
75,BAG SNACKS,recent_purchase,46
75,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
75,BEERS/ALES,recent_purchase,46
75,CANDY - PACKAGED,recent_purchase,46
75,CANNED JUICES,recent_purchase,46
75,CAT FOOD,recent_purchase,46
75,EGGS,recent_purchase,46
75,FACIAL TISS/DNR NAPKIN,recent_purchase,46
75,FLUID MILK PRODUCTS,recent_purchase,46
75,FROZEN BREAD/DOUGH,recent_purchase,46
75,GREETING CARDS/WRAP/PARTY SPLY,recent_purchase,46
75,HOUSEHOLD CLEANG NEEDS,recent_purchase,46
75,MILK BY-PRODUCTS,recent_purchase,46
75,TROPICAL FRUIT,recent_purchase,46
75,WATER - CARBONATED/FLVRD DRINK,recent_purchase,46
78,CANDY - CHECKLANE,recent_purchase,46
78,CANNED JUICES,recent_purchase,46
78,COLD CEREAL,recent_purchase,46
78,COUPON/MISC ITEMS,recent_purchase,46
78,DEODORANTS,recent_purchase,46
78,FLUID MILK PRODUCTS,recent_purchase,46
78,FRZN MEAT/MEAT DINNERS,recent_purchase,46
78,HAND/BODY/FACIAL PRODUCTS,recent_purchase,46
78,ISOTONIC DRINKS,recent_purchase,46
78,MAGAZINE,recent_purchase,46
78,MISC. DAIRY,recent_purchase,46
78,PASTA SAUCE,recent_purchase,46
78,PNT BTR/JELLY/JAMS,recent_purchase,46
78,SOFT DRINKS,recent_purchase,46
78,SOUP,recent_purchase,46
79,BAG SNACKS,recent_purchase,46
79,BLEACH,recent_purchase,46
79,CANDY - CHECKLANE,recent_purchase,46
79,CANDY - PACKAGED,recent_purchase,46
79,CAT FOOD,recent_purchase,46
79,CHEESE,recent_purchase,46
79,CHICKEN/POULTRY,recent_purchase,46
79,COUPON/MISC ITEMS,recent_purchase,46
79,EGGS,recent_purchase,46
79,FLUID MILK PRODUCTS,recent_purchase,46
79,FROZEN PIZZA,recent_purchase,46
79,FRZN NOVELTIES/WTR ICE,recent_purchase,46
79,HOUSEHOLD CLEANG NEEDS,recent_purchase,46
79,LUNCHMEAT,recent_purchase,46
79,MILK BY-PRODUCTS,recent_purchase,46
79,POTATOES,recent_purchase,46
79,REFRGRATD JUICES/DRNKS,recent_purchase,46
79,SALAD BAR,recent_purchase,46
79,SNACK NUTS,recent_purchase,46
79,SOFT DRINKS,recent_purchase,46
79,WAREHOUSE SNACKS,recent_purchase,46
80,APPLES,recent_purchase,46
80,BACON,recent_purchase,46
80,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
80,BEEF,recent_purchase,46
80,CHEESE,recent_purchase,46
80,CONDIMENTS/SAUCES,recent_purchase,46
80,DRY MIX DESSERTS,recent_purchase,46
80,FLUID MILK PRODUCTS,recent_purchase,46
80,FROZEN MEAT,recent_purchase,46
80,FROZEN PIZZA,recent_purchase,46
80,FRZN MEAT/MEAT DINNERS,recent_purchase,46
80,FRZN NOVELTIES/WTR ICE,recent_purchase,46
80,GRAPES,recent_purchase,46
80,LUNCHMEAT,recent_purchase,46
80,MEAT - SHELF STABLE,recent_purchase,46
80,MILK BY-PRODUCTS,recent_purchase,46
80,SOUP,recent_purchase,46
80,TROPICAL FRUIT,recent_purchase,46
81,AIR CARE,recent_purchase,46
81,BABY HBC,recent_purchase,46
81,BAG SNACKS,recent_purchase,46
81,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
81,CHEESES,recent_purchase,46
81,CONDIMENTS/SAUCES,recent_purchase,46
81,COUPON/MISC ITEMS,recent_purchase,46
81,DIAPERS & DISPOSABLES,recent_purchase,46
81,DISHWASH DETERGENTS,recent_purchase,46
81,DRY NOODLES/PASTA,recent_purchase,46
81,FRZN MEAT/MEAT DINNERS,recent_purchase,46
81,LAUNDRY DETERGENTS,recent_purchase,46
81,LUNCHMEAT,recent_purchase,46
81,MARGARINES,recent_purchase,46
81,MEAT - MISC,recent_purchase,46
81,MEAT - SHELF STABLE,recent_purchase,46
81,PWDR/CRYSTL DRNK MX,recent_purchase,46
81,REFRGRATD JUICES/DRNKS,recent_purchase,46
81,ROLLS,recent_purchase,46
81,SALD DRSNG/SNDWCH SPRD,recent_purchase,46
81,SEAFOOD - FROZEN,recent_purchase,46
81,SEAFOOD-FRESH,recent_purchase,46
81,SOFT DRINKS,recent_purchase,46
81,TROPICAL FRUIT,recent_purchase,46
81,TURKEY,recent_purchase,46
82,BAG SNACKS,recent_purchase,46
82,BEEF,recent_purchase,46
82,BEERS/ALES,recent_purchase,46
82,WAREHOUSE SNACKS,recent_purchase,46
83,BATTERIES,recent_purchase,46
83,BEEF,recent_purchase,46
83,CONDIMENTS/SAUCES,recent_purchase,46
83,EGGS,recent_purchase,46
83,HISPANIC,recent_purchase,46
83,ONIONS,recent_purchase,46
83,POTATOES,recent_purchase,46
83,VEGETABLES - ALL OTHERS,recent_purchase,46
84,HOUSEHOLD CLEANG NEEDS,recent_purchase,46
85,BAG SNACKS,recent_purchase,46
85,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
85,BATH TISSUES,recent_purchase,46
85,BEEF,recent_purchase,46
85,CANDY - PACKAGED,recent_purchase,46
85,CANNED JUICES,recent_purchase,46
85,CHEESE,recent_purchase,46
85,CHEESES,recent_purchase,46
85,CHICKEN/POULTRY,recent_purchase,46
85,COFFEE,recent_purchase,46
85,DELI MEATS,recent_purchase,46
85,DEODORANTS,recent_purchase,46
85,DOG FOODS,recent_purchase,46
85,FLUID MILK PRODUCTS,recent_purchase,46
85,FROZEN PIZZA,recent_purchase,46
85,FRZN MEAT/MEAT DINNERS,recent_purchase,46
85,FRZN POTATOES,recent_purchase,46
85,FRZN VEGETABLE/VEG DSH,recent_purchase,46
85,ICE CREAM/MILK/SHERBTS,recent_purchase,46
85,ONIONS,recent_purchase,46
85,ORAL HYGIENE PRODUCTS,recent_purchase,46
85,PASTA SAUCE,recent_purchase,46
85,POTATOES,recent_purchase,46
85,REFRGRATD JUICES/DRNKS,recent_purchase,46
85,SALAD BAR,recent_purchase,46
85,SALADS/DIPS,recent_purchase,46
85,SOFT DRINKS,recent_purchase,46
85,SOUP,recent_purchase,46
85,VEGETABLES - SHELF STABLE,recent_purchase,46
86,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
86,BAKED SWEET GOODS,recent_purchase,46
86,BEEF,recent_purchase,46
86,BREAKFAST SAUSAGE/SANDWICHES,recent_purchase,46
86,CHICKEN,recent_purchase,46
86,COLD CEREAL,recent_purchase,46
86,COOKIES/CONES,recent_purchase,46
86,CRACKERS/MISC BKD FD,recent_purchase,46
86,FD WRAPS/BAGS/TRSH BG,recent_purchase,46
86,FLUID MILK PRODUCTS,recent_purchase,46
86,HAIR CARE PRODUCTS,recent_purchase,46
86,LUNCHMEAT,recent_purchase,46
86,MEAT - SHELF STABLE,recent_purchase,46
86,PAPER TOWELS,recent_purchase,46
86,PNT BTR/JELLY/JAMS,recent_purchase,46
86,SALAD BAR,recent_purchase,46
86,SEAFOOD - FROZEN,recent_purchase,46
86,SOAP - LIQUID & BAR,recent_purchase,46
86,SOFT DRINKS,recent_purchase,46
86,SPICES & EXTRACTS,recent_purchase,46
86,TROPICAL FRUIT,recent_purchase,46
86,VEGETABLES - SHELF STABLE,recent_purchase,46
88,AIR CARE,recent_purchase,46
88,APPLES,recent_purchase,46
88,BAKED SWEET GOODS,recent_purchase,46
88,BEEF,recent_purchase,46
88,CANDY - PACKAGED,recent_purchase,46
88,CONDIMENTS/SAUCES,recent_purchase,46
88,CRACKERS/MISC BKD FD,recent_purchase,46
88,DISHWASH DETERGENTS,recent_purchase,46
88,FD WRAPS/BAGS/TRSH BG,recent_purchase,46
88,FROZEN BREAD/DOUGH,recent_purchase,46
88,FRUIT - SHELF STABLE,recent_purchase,46
88,FRZN BREAKFAST FOODS,recent_purchase,46
88,FRZN POTATOES,recent_purchase,46
88,HISPANIC,recent_purchase,46
88,HOT DOGS,recent_purchase,46
88,HOUSEHOLD CLEANG NEEDS,recent_purchase,46
88,LAUNDRY DETERGENTS,recent_purchase,46
88,MARGARINES,recent_purchase,46
88,MEAT - SHELF STABLE,recent_purchase,46
88,PORK,recent_purchase,46
88,REFRGRATD DOUGH PRODUCTS,recent_purchase,46
88,REFRGRATD JUICES/DRNKS,recent_purchase,46
88,SALAD MIX,recent_purchase,46
88,SEAFOOD - FROZEN,recent_purchase,46
88,SOUP,recent_purchase,46
88,TOMATOES,recent_purchase,46
88,TROPICAL FRUIT,recent_purchase,46
88,VEGETABLES - SHELF STABLE,recent_purchase,46
89,FLUID MILK PRODUCTS,recent_purchase,46
89,REFRGRATD JUICES/DRNKS,recent_purchase,46
92,BAKED BREAD/BUNS/ROLLS,recent_purchase,46
92,BEEF,recent_purchase,46
92,CHEESE,recent_purchase,46
92,CITRUS,recent_purchase,46
92,COFFEE FILTERS,recent_purchase,46
92,DRY NOODLES/PASTA,recent_purchase,46
